age,income,rent,food,transport,entertainment,shopping,education,misc,financial_literacy_score,saving_habit_score,total_expense,savings
20,58308,5264,5816,694,3550,5470,6751,1843,6,10,29388,31351
23,31533,6242,11020,965,2989,1117,3229,716,3,10,26278,9277
21,59488,14693,4281,3525,6522,2859,3192,949,10,3,36021,25182
28,82160,18566,9463,3647,6877,4431,153,2221,9,7,45358,41190
24,55429,2637,7822,3037,6294,6102,2917,1779,6,6,30588,26411
27,66726,18908,10728,599,5776,2579,7249,1609,2,8,47448,22598
20,88065,16202,11594,615,6619,3385,3432,4265,7,6,46112,44092
23,35653,4370,10996,4975,1292,8784,7477,3818,7,8,41712,-3695
29,71921,11476,8682,3371,2575,4629,2928,1157,1,1,34818,36415
27,28654,11915,11043,2610,4043,3860,1915,1283,4,9,36669,-4808
26,17108,12638,10097,1771,1422,6956,4427,1682,1,5,38993,-19534
28,84483,11773,2555,3190,1981,8329,7444,2083,6,10,37355,49815
27,22899,12652,10067,1934,1241,5823,2454,4207,5,2,38378,-13540
18,28372,18963,7341,2402,5499,5215,4221,2368,3,1,46009,-15296
20,52682,17743,7043,3523,2533,5318,5403,3805,9,4,45368,10010
19,82799,5941,9400,3275,1945,4000,7803,875,9,10,33239,54635
25,51583,10387,8029,3093,874,5595,2640,559,6,8,31177,23309
24,44295,10524,8818,5439,3409,8174,1870,1156,6,3,39390,7257
19,81113,5091,4094,4893,6268,5802,7958,3740,9,10,37846,47906
23,64574,6718,5478,4891,1123,7726,2490,1323,2,4,29749,37017
20,79934,10849,4930,4098,6942,6739,3252,3643,1,2,40453,39493
25,45066,19636,10445,4710,1548,7148,5940,4484,10,2,53911,-5190
27,23945,10715,5520,4547,1105,8902,4257,3710,3,2,38756,-12790
20,44418,12456,2058,3426,2613,8449,3547,4263,8,10,36812,12591
27,64874,15277,5702,3713,3076,8238,3907,3935,2,1,43848,21567
26,32130,17950,11913,3166,6240,8594,1384,2150,8,10,51397,-16379
18,83248,4422,4607,2326,6010,7636,3595,3702,10,10,32298,55544
22,56394,10227,7110,1525,777,7870,4225,749,6,5,32483,27435
20,64635,10967,10456,1285,2557,611,2328,1660,4,5,29864,37604
23,32404,18411,3707,4630,1664,5742,1879,4082,4,3,40115,-7115
27,87629,9539,4293,2300,4381,4284,7006,573,7,3,32376,58008
19,28156,2085,4484,3789,4623,1196,7804,1283,7,8,25264,5583
26,70618,8909,4735,5686,3671,8237,1475,2826,9,10,35539,38037
23,64999,15316,5455,860,5806,8946,7851,1451,4,7,45685,23174
24,28785,6653,2937,4889,3267,1752,4001,3565,9,4,27064,3052
22,63359,10033,2877,3897,5444,3474,1157,2185,4,8,29067,38312
26,29694,12748,10738,1726,760,3909,3934,4443,2,10,38258,-4501
18,51114,15925,4462,3140,4633,757,7718,1925,7,9,38560,16737
22,84549,7066,6493,5550,5685,3631,4990,3195,9,6,36610,50373
28,72230,14504,8135,4149,6094,5577,4785,3192,10,7,46436,30319
27,47799,17896,9981,5541,4065,617,3863,2500,2,7,44463,6798
28,26156,18640,4215,4856,4318,6576,2520,880,6,5,42005,-13113
23,25304,13998,7726,3703,5062,3447,4100,4656,6,4,42692,-14594
24,55645,15764,7947,2300,6707,6669,7733,2480,10,2,49600,8519
29,53938,3447,10421,3896,3294,839,1845,2735,3,1,26477,26818
21,71982,14611,3427,1916,1703,1776,777,2933,8,8,27143,49325
29,17315,17858,8287,4997,2512,3875,6225,3050,5,2,46804,-29263
18,27420,7700,3699,835,2310,7020,220,4773,4,8,26557,4986
28,33312,5343,4145,3509,6742,2096,2890,3748,4,9,28473,8048
25,36395,19077,10198,2461,4108,650,2800,613,5,4,39907,-2570
27,55301,12257,8958,1343,803,1328,1629,707,10,1,27025,29383
21,61972,16442,6272,2140,1596,8370,4970,2538,4,6,42328,22431
20,78294,13792,11421,4640,4528,8966,6212,954,6,8,50513,31790
29,63225,14412,3823,1624,4118,8510,1541,1101,8,1,35129,28543
24,37854,5665,5984,5845,5542,8948,5837,2256,2,5,40077,-1569
29,85780,4674,10822,5211,1666,1180,5647,2081,7,1,31281,54965
19,45929,12590,10461,2809,4809,8573,7739,1626,6,7,48607,1062
25,72103,18734,5771,1264,2852,6979,4237,1403,4,6,41240,31678
23,78620,10840,2500,2200,6033,3611,4896,1153,2,4,31233,49024
24,59590,14062,7606,2839,6348,3482,2551,2407,1,8,39295,21520
22,87554,9044,9939,4227,844,5575,5476,577,8,8,35682,54362
26,25621,4063,7607,5129,1243,6973,964,4630,8,2,30609,-2054
22,15973,15011,4750,1592,2121,742,6055,1087,9,5,31358,-13393
28,73786,9413,3312,2104,3041,5554,3277,926,5,1,27627,46372
22,52097,14464,4153,1769,6300,979,6183,2678,9,3,36526,18355
20,49245,12782,6736,5170,2422,5714,7688,3004,4,3,43516,7044
28,80211,19969,2608,4832,1648,5530,3674,3678,10,10,41939,43910
18,69841,11870,7104,3902,3388,8900,6643,3504,4,3,45311,24991
19,40346,6659,3663,1030,5855,8648,6850,2826,5,3,35531,7622
25,86980,4280,5294,3290,4450,3125,7369,4291,3,10,32099,57742
18,64153,5749,7924,3012,1156,980,3119,1107,5,2,23047,43902
24,20972,4538,3997,1752,5212,8191,993,4532,5,7,29215,-4812
22,63063,18827,8022,4441,6987,2048,3520,1527,10,7,45372,21657
20,80488,13990,5185,2929,1275,2458,2557,2765,4,4,31159,50730
29,72055,4534,3531,4722,2169,2137,7433,2158,5,8,26684,47871
29,79366,2088,6216,1157,6707,4256,6388,2395,5,10,29207,55048
28,25931,8577,9384,2364,2507,2760,261,785,9,10,26638,4509
24,22702,10263,5706,5733,5097,1692,1991,3929,1,8,34411,-9668
26,36540,19205,9259,1668,2159,2517,3389,1684,7,4,39881,324
19,72450,10072,6502,3100,1106,7542,4638,1940,1,6,34900,40365
25,80252,19199,10867,2986,4203,1020,3845,4103,1,6,46223,35600
26,61904,14538,11846,2955,929,5535,3422,2514,3,5,41739,22806
28,67320,13108,7004,3343,3872,8710,2081,2613,5,4,40731,27535
20,46000,9362,5544,2230,1504,5125,487,4825,9,9,29077,22201
19,17599,12234,5818,4311,5865,2784,1780,3786,9,6,36578,-17007
24,71165,7691,10087,4542,2112,2651,3420,3303,1,7,33806,38757
22,73855,3953,9082,3738,4689,1436,5954,511,3,5,29363,45488
22,15018,6963,5443,5784,2862,736,7613,3160,1,2,32561,-17426
27,15858,7986,7709,3189,2700,3673,6613,1185,1,6,33055,-16889
22,40992,9752,3047,3833,5859,2471,6923,1752,9,3,33637,11334
21,47580,13445,11523,3832,2687,890,6437,741,2,10,39555,10668
22,85916,6991,4660,1698,2120,3308,2258,4387,1,6,25422,62121
21,50800,10447,9930,1880,4811,4351,3206,712,6,3,35337,16968
23,73770,3931,9058,5761,3341,5580,3647,3421,2,8,34739,42381
21,69941,19495,8266,5365,4965,5643,7126,4936,5,7,55796,16190
19,52487,2872,10955,1690,1471,4003,4982,3608,3,1,29581,25157
26,27943,9954,10077,1842,2788,8165,4983,2992,10,4,40801,-9610
19,76457,19945,5408,2154,5576,1129,4474,4514,5,2,43200,34990
26,33836,7526,8301,5253,2058,4994,1782,4203,8,6,34117,4188
27,26394,14920,9494,3906,2868,8847,2380,3076,6,5,45491,-15265
23,87158,7560,3684,1488,2592,6478,7555,2323,8,2,31680,57682
26,40280,17389,2869,4045,5209,1650,276,1405,6,1,32843,8750
26,16159,11085,7123,3716,783,8968,6733,1701,4,7,40109,-22449
20,85162,9715,11105,1577,6516,3551,1699,1470,4,9,35633,53792
18,38440,11438,7875,621,2534,7694,497,1285,10,9,31944,11249
18,67712,19130,9212,3695,4155,7586,5510,1205,10,10,50493,21982
20,62656,7243,8727,2714,4124,8235,6220,4089,3,3,41352,23348
22,21589,8826,11822,3491,2314,8674,2466,3810,8,6,41403,-17672
20,63241,6085,2542,1333,5831,1373,7548,3136,10,10,27848,41316
29,38233,8117,4203,2178,1171,520,2736,1113,9,1,20038,20539
26,50011,19390,4935,2569,2634,6145,4704,1077,8,1,41454,11801
26,23177,11082,2751,5895,1982,5860,3448,1596,9,6,32614,-6110
20,49528,12683,4111,2384,6826,6750,3210,666,10,6,36630,17000
20,76351,16884,10612,4556,5947,5311,5362,4388,9,5,53060,26771
29,71831,4876,9276,2462,2846,8548,3928,3392,3,6,35328,38910
22,66827,7556,11678,4523,513,3480,2541,2262,4,10,32553,38492
19,38508,7241,7699,907,6743,6233,4454,3743,3,5,37020,3412
23,69933,17906,2546,5077,1255,741,4346,2792,5,6,34663,38294
24,83772,16914,6961,2869,668,3553,2839,2851,9,9,36655,51821
26,30611,7669,4557,2662,2779,895,277,881,3,7,19720,14419
23,37282,7399,3571,2819,1634,5822,4266,3728,6,3,29239,10592
20,56003,10933,8584,3739,3161,4815,5298,4223,4,9,40753,18446
29,89216,15648,10645,2392,5324,5014,1519,666,1,6,41208,48592
22,26340,12168,4691,2797,739,3797,6832,3551,8,5,34575,-4461
21,89684,9495,8960,4338,2787,5833,3449,2398,3,4,37260,53054
22,33165,17605,11949,1989,4865,2906,2541,3871,8,10,45726,-9616
25,33260,16204,6774,5677,3087,4042,4471,1361,5,1,41616,-6443
25,69515,8897,2059,2552,1809,8447,4373,4690,8,7,32827,41311
23,45480,13276,11609,4509,6978,2761,2382,4040,1,5,45555,909
18,67527,7485,8211,2400,6185,3039,5137,4087,6,1,36544,31643
25,74789,7838,3338,2321,942,8913,6443,1029,3,4,30824,46822
25,66902,19157,10658,3410,1224,2423,4204,4015,5,10,45091,25243
19,47191,4144,9001,4860,1407,6912,1055,3168,4,1,30547,16610
21,74488,16406,9948,1772,2026,1607,1465,1395,9,10,34619,43019
29,51044,11184,4471,2386,2917,5338,1079,2161,3,4,29536,22263
19,64600,7980,10911,2332,1643,6521,1763,819,7,7,31969,36857
21,63776,16692,11427,3366,574,2591,7241,2136,4,9,44027,22220
29,27836,16879,10754,1196,2970,2111,3592,3975,3,2,41477,-13123
27,89525,13513,11174,5336,569,5571,2494,1191,10,4,39848,51404
24,67648,14034,6520,2864,5340,4448,6635,2851,3,1,42692,25246
26,28740,10141,10101,5369,6914,8516,4696,4435,4,6,50172,-20136
25,28102,17323,3730,4714,4565,660,888,1768,7,8,33648,-1358
29,66334,10195,6339,2269,631,4903,131,743,9,3,25211,44916
26,45255,10356,9879,3341,1621,2886,6949,2972,6,5,38004,11027
25,40221,14631,10037,2749,4697,1387,1261,4392,1,1,39154,388
19,78265,3897,9800,3624,1690,6269,7523,2635,8,5,35438,45434
24,15719,13432,5047,2864,1628,6549,249,2960,2,1,32729,-17234
19,38140,10130,11549,4244,6585,1439,1065,3098,9,5,38110,4169
29,70779,13699,7225,5863,1097,3992,996,1093,3,9,33965,41077
28,16069,4559,3785,1617,2072,2651,230,4605,10,7,19519,187
19,69714,16744,3962,3663,6061,8747,3974,2530,7,7,45681,25812
21,88285,11530,9246,1312,1171,1664,7849,3836,6,9,36608,54911
18,27935,18996,11380,537,5230,4629,1909,2213,9,5,44894,-12528
22,59035,15187,7965,2960,5519,5975,827,2494,3,8,40927,21990
23,42937,5134,4678,4838,6605,8744,3161,767,2,7,33927,10875
26,33540,18375,8105,5983,4215,3574,403,885,3,6,41540,-7122
27,88480,16910,7307,4219,3837,829,2238,1997,4,6,37337,52404
25,63702,5069,5123,1354,4366,8286,4076,3588,5,7,31862,34515
19,51907,8486,5143,4446,3399,2169,3963,2582,6,10,30188,25401
18,30221,19639,4800,2748,2808,8840,3452,3257,7,3,45544,-14403
19,69781,4660,2323,2854,6053,4077,7956,3350,10,5,31273,42758
24,22087,6452,4202,4542,2963,8824,4222,4795,3,2,36000,-13479
21,37789,13869,8202,2297,5974,2806,5764,4563,9,5,43475,-1569
27,71023,6176,9442,674,4490,1799,6520,4885,3,8,33986,41118
22,48400,5686,3794,2212,4032,7728,2845,3582,3,7,29879,22340
29,17199,7237,4342,3519,3248,7574,4670,4470,8,3,35060,-14388
24,62316,2790,5045,3563,6004,6790,239,3653,10,7,28084,38977
20,67062,16827,3307,1171,3090,5437,5562,1861,3,2,37255,30675
27,86609,16186,3455,1193,5894,1324,3109,3433,7,4,34594,53541
19,31744,10416,11154,1047,3530,6285,7843,678,1,10,40953,-6347
24,70517,16754,11909,1622,3881,6457,7717,4166,1,2,52506,19076
22,63865,15067,7391,3797,6515,5091,4374,4316,5,7,46551,20098
18,88937,18609,4539,4486,2211,7266,3222,1612,9,5,41945,50375
18,28894,11003,5618,3096,4644,5197,6713,1013,8,9,37284,-5902
26,44160,16228,4378,4868,5039,8565,687,4728,2,7,44493,1665
22,68095,6223,11066,3523,671,8228,6898,3476,8,2,40085,29118
18,44272,6066,4205,1283,5525,1939,5509,2191,10,4,26718,20974
24,69021,2246,3139,1709,3537,4487,362,668,9,3,16148,56163
26,48645,13637,5591,1439,6443,5713,4269,3517,4,10,40609,11454
28,36179,10612,6714,5047,3901,3224,4950,3895,9,2,38343,1117
18,25691,7160,6714,2028,4601,8288,3214,1316,4,2,33321,-6482
27,60311,3371,11737,593,1727,4487,2304,2693,8,8,26912,37032
21,54038,9728,6667,1830,2916,1071,2147,3396,7,6,27755,30446
20,39967,6238,10457,2261,1221,5149,2534,2956,7,3,30816,10148
22,43478,7919,10293,5549,4119,2186,1371,3967,9,8,35404,10524
24,70775,6324,9854,2721,1430,3132,7881,3362,8,3,34704,38461
25,85624,9797,9158,3242,2828,3086,2592,3528,10,5,34231,54509
19,55332,11021,5973,1596,1578,2721,3437,4167,10,1,30493,25804
24,22066,5058,11726,5764,5788,2148,5271,3152,6,1,38907,-15531
18,54313,11041,4269,5503,3884,1262,2629,2614,4,10,31202,25554
24,82857,7334,4483,2603,3465,4542,6797,2095,5,2,31319,52450
25,60900,3153,3213,3242,4049,1692,6389,2388,4,7,24126,37946
19,56098,6940,6735,5229,2975,5180,95,3783,1,1,30937,24780
26,23294,16607,6429,2791,2035,1281,338,1438,6,7,30919,-4916
18,77580,14021,11098,4799,912,2526,1477,2968,9,10,37801,42632
23,53101,5079,11773,4162,1338,3126,1107,4054,7,9,30639,25724
18,40059,18786,11796,515,6691,4493,7640,840,10,5,50761,-6056
20,55626,14914,7995,625,4187,7414,4220,2727,4,6,42082,14878
28,35703,9536,2569,3922,1526,1452,2387,1777,1,10,23169,14013
23,76417,2980,10095,4674,4168,8403,7333,1519,8,7,39172,40391
20,74228,8680,3545,4072,5280,8449,650,1339,2,8,32015,45603
25,18205,15364,2908,1288,3335,3195,5628,2790,2,2,34508,-16340
22,49929,12486,6462,5998,6972,4011,3518,2455,7,2,41902,8984
19,48411,4384,6083,2852,6876,4469,6815,4733,8,9,36212,14757
21,26628,13544,5340,2011,6295,4967,1436,3919,2,6,37512,-9343
26,85089,14320,8947,4720,559,786,3357,625,2,7,33314,54294
21,21518,10990,9039,5213,1089,3662,7580,3973,4,5,41546,-16732
27,53491,12787,9112,5337,3077,3094,3157,4431,9,1,40995,15418
27,22946,3366,4425,4217,3668,6193,4234,4338,9,8,30441,-3899
25,15610,4938,9155,580,2534,6795,4528,757,8,1,29287,-12975
22,84838,19646,11205,2144,5685,5172,979,1053,7,1,45884,40230
28,49311,8187,8670,674,4568,7263,3176,2245,8,2,34783,16285
28,56876,10495,3872,1175,5650,1355,6221,4099,7,5,32867,26975
27,65333,11885,6909,847,5577,6420,2778,1501,3,4,35917,30714
18,66298,17018,10397,2412,6369,8077,703,2681,4,4,47657,19697
24,56811,19305,2815,1890,1276,8024,2425,3977,2,1,39712,16752
20,85072,9114,2065,2058,647,6701,6053,869,8,1,27507,59739
27,57974,8574,4051,1938,546,5081,1211,1362,8,10,22763,40531
25,34856,7529,2002,3425,1767,1640,2755,4320,7,2,23438,13893
29,59830,5809,9426,5319,2001,6885,1414,4769,9,2,35623,27160
20,60823,15536,2324,5871,2118,7897,1885,1833,7,1,37464,26383
18,89397,19550,8134,5203,6999,1342,5705,919,3,10,47852,44301
22,82078,10731,2604,4292,2164,4336,4998,796,8,8,29921,56901
19,82951,7331,6891,857,4540,8918,7428,4586,3,3,40551,43363
28,27905,19844,4582,3897,6820,3116,6958,3382,1,8,48599,-17891
21,36601,6687,5122,1588,3503,2105,7459,1290,1,5,27754,10289
18,55955,7357,9976,792,2522,4331,2190,816,4,3,27984,28521
26,87179,2327,5114,5943,709,3132,5926,3844,2,6,26995,62643
23,63435,12285,2346,1490,4782,5371,1061,3280,10,2,30615,34978
25,39044,12323,5443,3902,5644,7246,1059,643,8,1,36260,5975
28,26246,7291,4254,3076,1687,7142,114,1329,1,9,24893,5034
21,17458,10425,10302,1319,3553,6091,513,3174,6,3,35377,-14854
26,73507,17540,2022,3990,534,5503,3086,3964,4,7,36639,38868
19,21028,5122,5816,4725,2543,7824,3667,3306,8,9,33003,-9395
26,66901,6876,3707,4120,1776,8953,310,4149,3,4,29891,37634
29,21306,15706,8715,3928,5070,8532,1789,3894,5,9,47634,-22020
22,42678,11124,8053,3007,5354,7691,5345,1794,7,4,42368,2130
23,27363,3823,5815,5188,5065,8518,844,1030,1,2,30283,-1848
20,29066,6073,10938,3489,3454,1080,3259,1025,4,6,29318,1331
21,78804,19614,2514,2424,763,5769,4120,1666,2,9,36870,45351
23,63544,12387,8287,5209,1628,2351,781,4170,4,3,34813,28862
24,15189,6395,5039,5134,3791,6409,2536,3838,2,2,33142,-17398
18,26752,8051,7861,4856,5362,2639,7407,2610,2,5,38786,-11845
24,22482,3476,4856,4144,906,2692,7925,4790,10,7,28789,-2786
18,31679,9121,4341,3707,3193,6482,5512,3230,7,6,35586,-277
22,15799,4430,10516,3156,1729,2722,5296,2164,8,4,30013,-11930
23,24934,9954,8336,2184,5835,3716,4469,4590,7,9,39084,-11706
19,72558,13881,5362,1750,2611,5298,674,1352,9,1,30928,43355
27,74223,18917,9806,2312,3516,6778,6869,3596,8,10,51794,27415
26,56556,19640,5490,2342,1371,1040,1284,4669,8,1,35836,22412
27,24909,14085,4507,727,4633,4832,4331,4805,6,7,37920,-10304
23,58558,4978,10148,4398,5355,2235,1485,724,5,5,29323,31772
24,43013,6332,7167,2805,5260,4443,4752,4136,1,4,34895,10181
27,37875,5013,5178,3373,6617,8451,1533,918,2,5,31083,7307
25,26408,17089,9431,3791,4817,6206,2116,908,10,3,44358,-15323
28,50607,16008,5324,1759,5961,6318,3020,630,1,1,39020,12038
27,76684,19506,11754,5639,5365,5660,5370,3494,9,9,56788,22497
18,51281,5830,3544,3960,972,7102,6709,4044,4,5,32161,21254
25,42326,4958,7851,2892,4077,6621,6830,3498,3,10,36727,8800
21,28601,3540,10717,3197,5174,8409,734,2693,10,6,34464,-1007
27,16135,10714,8172,3014,4332,5219,7856,3494,2,8,42801,-24088
25,37741,13199,6633,4784,4830,6092,7497,1553,7,10,44588,-1896
23,26913,9053,11941,3939,2641,2605,3567,2587,6,6,36333,-6116
28,25101,7670,8286,3669,3408,7328,1020,4193,10,10,35574,-6657
26,33631,12690,11032,1164,3386,8155,4669,1553,10,3,42649,-6046
28,87084,16262,4265,5837,6832,4544,1942,1867,7,8,41549,47696
21,51870,17347,10904,4616,5244,4775,6492,1101,1,2,50479,2830
19,63985,12281,10258,1683,6304,527,6159,3380,1,7,40592,25292
19,42215,4533,10952,5024,4611,3447,208,1876,10,6,30651,15386
22,77110,12756,8287,3132,1898,8405,6790,1595,4,2,42863,34756
27,34215,7076,7260,3565,863,6374,7210,3963,5,4,36311,548
26,29024,18868,10656,2389,1243,2538,973,2494,2,3,39161,-9931
29,60483,19048,6191,5586,3969,7463,6827,1797,10,1,50881,10844
20,25511,19011,6899,3618,2957,6396,1928,1627,6,3,42436,-14790
25,34923,11876,3467,4818,6817,2309,4934,4148,2,7,38369,-1045
21,25558,6287,6852,1459,4184,2203,4045,2941,7,6,27971,109
23,15526,16056,8101,657,2733,3593,1615,3608,10,3,36363,-18396
27,16753,17171,9547,2507,4541,7768,1723,4880,2,2,48137,-31491
23,41248,11436,4760,5396,969,3747,2441,2209,1,6,30958,11022
20,29656,7166,8421,1221,5999,771,2686,1227,9,7,27491,6201
22,38266,12366,3393,1754,811,5668,6523,2053,4,2,32568,7175
29,79555,12966,5693,2845,3347,6637,4996,3138,1,7,39622,42160
20,77995,14983,7378,5040,3649,8280,7474,2451,8,3,49255,30804
28,85377,14310,3699,604,5130,7218,5126,2521,9,6,38608,50852
28,80402,13390,3120,2161,2669,3392,2069,3806,6,5,30607,53027
18,69176,15064,7329,5478,4823,2467,535,2055,10,1,37751,33080
24,56733,12236,3571,5918,1488,5314,381,3349,10,9,32257,27322
21,29418,9476,2728,1591,1931,4305,2407,1084,4,4,23522,7403
24,52185,2707,2615,1037,5794,6997,7465,3996,2,5,30611,24543
20,56745,10624,2370,3220,6526,2067,6906,1877,8,3,33590,24571
29,68787,18325,8767,5396,4610,6282,5269,4758,3,7,53407,17368
28,67035,2047,7338,1564,713,5181,3062,3756,6,10,23661,46990
22,80984,3914,6942,2071,5198,5896,2210,1899,6,4,28130,55278
22,67462,19489,11139,3515,4647,702,6125,3342,1,4,48959,18267
19,52353,17390,3119,3946,5525,2431,3187,2821,7,9,38419,18192
28,88644,18951,11647,1929,4652,7588,1206,2447,7,3,48420,43873
27,63302,10671,8331,741,1812,4770,5877,1666,5,5,33868,32446
29,37435,19250,9019,1862,3720,5872,5250,4130,2,3,49103,-10518
19,72728,13452,4422,2567,2955,3937,5486,2327,4,2,35146,39473
21,16238,3028,9590,2378,5127,1677,5993,1235,7,6,29028,-11041
21,28049,3813,11532,3388,3940,8323,4038,1568,6,8,36602,-4895
21,72193,7513,11710,5635,6232,3493,274,4202,9,5,39059,36754
23,50584,3050,7825,800,2904,2912,4521,1680,8,2,23692,28152
19,81634,8278,8760,4760,1199,4272,5628,4053,5,5,36950,47840
23,29679,13798,10902,3328,5652,6295,4013,1673,7,10,45661,-11970
24,49505,16727,6570,4262,2066,8008,3399,2875,3,6,43907,6932
28,66341,6708,2573,5877,5269,8957,6780,3882,4,1,40046,26241
27,65374,11476,2507,4188,1809,6818,6870,4479,7,3,38147,28191
20,61998,7318,8735,2900,5112,8351,7059,4053,1,7,43528,19647
28,70701,7859,4222,3658,1180,1007,3872,3203,9,9,25001,50386
29,59859,14673,9688,1520,2208,1887,389,3362,7,8,33727,28718
25,48178,8593,3294,2049,5322,4529,270,2031,9,4,26088,25687
19,42575,6910,11889,3418,4400,750,4164,4668,7,6,36199,9638
28,34329,5254,2787,1377,2664,3066,3021,4366,5,10,22535,13863
25,72254,6453,6667,3580,4864,696,456,2543,1,9,25259,48115
28,88662,9937,4233,4034,6639,1798,345,4990,7,7,31976,60806
22,55068,6177,10778,4107,2287,5985,3551,1362,10,10,34247,24747
19,73951,5429,5650,1820,1217,5705,3327,4226,9,2,27374,48217
24,50171,2184,5249,5836,1220,2696,5918,4116,3,6,27219,25044
19,23262,5133,8071,3603,3734,1861,4869,4794,5,8,32065,-6785
23,58270,6978,6036,5026,4357,3161,3456,3274,10,1,32288,28268
27,35785,10698,10747,3336,2687,7192,5266,4951,3,1,44877,-9096
20,54469,15773,3709,5850,4458,2444,1550,3593,1,1,37377,18562
26,83831,8174,7212,2617,4252,1562,3873,2356,8,4,30046,56468
20,60643,19580,3510,1634,4739,1729,5055,1069,7,2,37316,24549
28,82657,13877,7903,3660,2769,8917,5458,2318,10,7,44902,40721
29,18582,19722,10167,4597,1280,2985,7344,4030,8,4,50125,-29104
29,45280,16457,9552,3627,5487,7762,5201,1510,3,7,49596,-3345
20,57589,15562,5506,3217,1129,1956,2007,4223,5,10,33600,27338
22,55000,8546,8078,3091,6229,8693,3757,4015,7,2,42409,14508
24,16085,13706,8432,689,5030,2034,1074,2875,9,3,33840,-15092
25,30600,12352,5633,3269,6164,8994,4040,1984,6,1,42436,-10421
29,74801,3729,3461,4054,4421,5082,2314,2068,3,9,25129,51326
28,76739,11609,7914,3879,3577,3158,3562,1984,7,6,35683,43125
24,89181,14206,8352,4617,3812,7373,7683,1805,7,10,47848,46040
26,56596,2018,4171,4057,3626,3059,4945,2914,3,10,24790,34522
22,85410,18848,9928,2069,2930,7453,4587,4775,5,7,50590,38659
27,67188,10882,10594,4425,4041,1489,3030,892,6,4,35353,33198
28,41825,18268,10475,1987,3642,3131,1832,3522,1,4,42857,-796
20,25913,7310,8806,1067,2129,5844,5092,1836,1,10,32084,-4395
23,29332,15804,8115,4323,1973,3197,7615,4780,4,10,45807,-13704
22,69895,13253,10432,4004,979,3683,6400,618,10,8,39369,34833
29,19432,18546,6656,3122,5762,1239,7128,3874,7,1,46327,-24899
21,41570,11827,10892,5401,2569,8412,2056,1379,7,7,42536,1862
29,21103,12938,4670,1413,1060,1002,4006,583,8,4,25672,-1969
19,30900,2294,6360,5363,3195,6181,4416,1506,6,4,29315,3240
24,73415,9240,4548,5729,6011,4319,4467,937,7,8,35251,42725
22,82567,8844,4326,547,3159,6331,5904,1162,6,6,30273,53872
21,77713,3585,4796,1243,3259,7352,2370,2871,5,5,25476,54490
29,73639,12541,9046,5701,2503,8180,1366,4785,10,9,44122,33210
25,23988,7427,4206,3233,4716,7094,7424,1478,6,2,35578,-10002
26,17977,17620,7179,3172,3286,8974,7063,1071,10,7,48365,-26751
26,69641,18578,3610,5897,4492,8880,3961,920,4,2,46338,24679
20,16268,11033,10679,4976,1961,4720,1171,3349,7,5,37889,-18740
